# OESM — Dataset finale con conversione EUR
# Paese: San Marino (SMR)
# Generato: 2026-03-23
# Indicatori: 10
# Anni coperti: 1990–2024
# Osservazioni totali: 210
# Righe convertite USD→EUR: 50
# Righe escluse (pre-1999, no EUR): 4
# Tasso di conversione: media annua BCE (EXR.A.USD.EUR.SP00.A)
# Licenza: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
# Citazione: OESM (2025). San Marino Economic Indicators. https://oesm.net
#
# COLONNE:
#   value_original  = valore originale dalla fonte (USD o % o unità native)
#   value_eur       = valore convertito in EUR (None se no_conversion_needed o pre-1999)
#   eur_rate_used   = tasso BCE usato per la conversione
#   conversion_note = ecb_annual_avg_YYYY | no_conversion_needed | pre_eur_era_excluded
#
country_code,country,year,indicator_id,label_it,label_en,value_original,unit_original,value_eur,eur_rate_used,category,eur_convert,conversion_note,source,source_code,source_url,retrieved_date
SMR,San Marino,2004,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),58232.0176184948,USD,46813.99,1.243902,macroeconomia,True,ecb_annual_avg_2004,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2005,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),59877.8005839737,USD,48129.8,1.24409,macroeconomia,True,ecb_annual_avg_2005,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2006,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),63270.7780755157,USD,50390.91,1.255599,macroeconomia,True,ecb_annual_avg_2006,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2007,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),70124.4634385624,USD,51167.89,1.370478,macroeconomia,True,ecb_annual_avg_2007,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2008,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),75902.1320521765,USD,51607.6,1.470755,macroeconomia,True,ecb_annual_avg_2008,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2009,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),62428.9943269418,USD,44758.96,1.394782,macroeconomia,True,ecb_annual_avg_2009,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2010,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),56543.1898204098,USD,42651.03,1.325717,macroeconomia,True,ecb_annual_avg_2010,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2011,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),55601.3929703047,USD,39944.82,1.391955,macroeconomia,True,ecb_annual_avg_2011,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2012,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),47945.8991734281,USD,37318.11,1.284789,macroeconomia,True,ecb_annual_avg_2012,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2013,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),50807.8289138024,USD,38255.51,1.328118,macroeconomia,True,ecb_annual_avg_2013,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2014,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),51260.4938347125,USD,38585.21,1.328501,macroeconomia,True,ecb_annual_avg_2014,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2015,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),43146.8240435428,USD,38888.07,1.109513,macroeconomia,True,ecb_annual_avg_2015,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2016,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),44359.4797662688,USD,40075.31,1.106903,macroeconomia,True,ecb_annual_avg_2016,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2017,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),45192.0279766943,USD,40004.24,1.129681,macroeconomia,True,ecb_annual_avg_2017,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2018,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),47950.6880557136,USD,40603.32,1.180955,macroeconomia,True,ecb_annual_avg_2018,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2019,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),46630.1443120725,USD,41653.58,1.119475,macroeconomia,True,ecb_annual_avg_2019,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2020,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),44326.9556746411,USD,38808.54,1.142196,macroeconomia,True,ecb_annual_avg_2020,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2021,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),54176.4798021628,USD,45805.91,1.18274,macroeconomia,True,ecb_annual_avg_2021,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2022,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),54190.8417700372,USD,51460.89,1.053049,macroeconomia,True,ecb_annual_avg_2022,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2023,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),59879.7173015651,USD,55379.11,1.081269,macroeconomia,True,ecb_annual_avg_2023,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,1990,SP.POP.TOTL,Popolazione residente,Resident population,23475.0,persone,23475.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1991,SP.POP.TOTL,Popolazione residente,Resident population,23797.0,persone,23797.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1992,SP.POP.TOTL,Popolazione residente,Resident population,24125.0,persone,24125.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1993,SP.POP.TOTL,Popolazione residente,Resident population,24472.0,persone,24472.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1994,SP.POP.TOTL,Popolazione residente,Resident population,24823.0,persone,24823.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1995,SP.POP.TOTL,Popolazione residente,Resident population,25158.0,persone,25158.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1996,SP.POP.TOTL,Popolazione residente,Resident population,25482.0,persone,25482.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1997,SP.POP.TOTL,Popolazione residente,Resident population,25800.0,persone,25800.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1998,SP.POP.TOTL,Popolazione residente,Resident population,26125.0,persone,26125.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1999,SP.POP.TOTL,Popolazione residente,Resident population,26459.0,persone,26459.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2000,SP.POP.TOTL,Popolazione residente,Resident population,26799.0,persone,26799.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2001,SP.POP.TOTL,Popolazione residente,Resident population,27143.0,persone,27143.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2002,SP.POP.TOTL,Popolazione residente,Resident population,27491.0,persone,27491.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2003,SP.POP.TOTL,Popolazione residente,Resident population,27843.0,persone,27843.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2004,SP.POP.TOTL,Popolazione residente,Resident population,29457.0,persone,29457.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2005,SP.POP.TOTL,Popolazione residente,Resident population,29836.0,persone,29836.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2006,SP.POP.TOTL,Popolazione residente,Resident population,30184.0,persone,30184.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2007,SP.POP.TOTL,Popolazione residente,Resident population,31211.0,persone,31211.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2008,SP.POP.TOTL,Popolazione residente,Resident population,31662.0,persone,31662.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2009,SP.POP.TOTL,Popolazione residente,Resident population,33066.0,persone,33066.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2010,SP.POP.TOTL,Popolazione residente,Resident population,33270.0,persone,33270.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2011,SP.POP.TOTL,Popolazione residente,Resident population,32620.0,persone,32620.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2012,SP.POP.TOTL,Popolazione residente,Resident population,33469.0,persone,33469.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2013,SP.POP.TOTL,Popolazione residente,Resident population,33041.0,persone,33041.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2014,SP.POP.TOTL,Popolazione residente,Resident population,32655.0,persone,32655.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2015,SP.POP.TOTL,Popolazione residente,Resident population,32897.0,persone,32897.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2016,SP.POP.TOTL,Popolazione residente,Resident population,33101.0,persone,33101.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2017,SP.POP.TOTL,Popolazione residente,Resident population,33825.0,persone,33825.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2018,SP.POP.TOTL,Popolazione residente,Resident population,34522.0,persone,34522.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2019,SP.POP.TOTL,Popolazione residente,Resident population,34663.0,persone,34663.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2020,SP.POP.TOTL,Popolazione residente,Resident population,34770.0,persone,34770.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2021,SP.POP.TOTL,Popolazione residente,Resident population,34252.0,persone,34252.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2022,SP.POP.TOTL,Popolazione residente,Resident population,33755.0,persone,33755.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2023,SP.POP.TOTL,Popolazione residente,Resident population,33860.0,persone,33860.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2024,SP.POP.TOTL,Popolazione residente,Resident population,33977.0,persone,33977.0,,macroeconomia,False,no_conversion_needed,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1995,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3368000.0,arrivi,3368000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,1996,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3345000.0,arrivi,3345000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,1997,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3308000.0,arrivi,3308000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,1998,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3264000.0,arrivi,3264000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,1999,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3148000.0,arrivi,3148000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2000,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3071000.0,arrivi,3071000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2001,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3036000.0,arrivi,3036000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2002,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3102000.0,arrivi,3102000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2003,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2882000.0,arrivi,2882000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2004,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2812000.0,arrivi,2812000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2005,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2107000.0,arrivi,2107000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2006,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2136000.0,arrivi,2136000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2007,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2164000.0,arrivi,2164000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2008,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2112000.0,arrivi,2112000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2009,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2056000.0,arrivi,2056000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2010,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,1976000.0,arrivi,1976000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2011,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2038000.0,arrivi,2038000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2012,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,1869000.0,arrivi,1869000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2013,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,1905000.0,arrivi,1905000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2014,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2004000.0,arrivi,2004000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2015,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,1888000.0,arrivi,1888000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2016,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2000000.0,arrivi,2000000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2017,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,1937000.0,arrivi,1937000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2018,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,1874000.0,arrivi,1874000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2019,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,1904000.0,arrivi,1904000.0,,turismo,False,no_conversion_needed,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
