# OESM — Dati puliti World Bank — San Marino
# Valori in unità originali (USD per indicatori monetari, % per ratios)
# NON convertiti in EUR — usare script 03 per la conversione
# Generato: 2026-03-23
# Indicatori: 10
# Anni coperti: 1990–2024
# Osservazioni totali: 210
#
country_code,country,year,indicator_id,label_it,label_en,value_original,unit_original,category,eur_convert,source,source_code,source_url,retrieved_date
SMR,San Marino,2018,NY.GDP.MKTP.CD,PIL (USD correnti),GDP (current USD),1655353653.05934,USD,macroeconomia,True,World Bank,NY.GDP.MKTP.CD,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=SM,2026-03-23
SMR,San Marino,2019,NY.GDP.MKTP.CD,PIL (USD correnti),GDP (current USD),1616340692.28937,USD,macroeconomia,True,World Bank,NY.GDP.MKTP.CD,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=SM,2026-03-23
SMR,San Marino,2020,NY.GDP.MKTP.CD,PIL (USD correnti),GDP (current USD),1541248248.80727,USD,macroeconomia,True,World Bank,NY.GDP.MKTP.CD,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=SM,2026-03-23
SMR,San Marino,2021,NY.GDP.MKTP.CD,PIL (USD correnti),GDP (current USD),1855652786.18368,USD,macroeconomia,True,World Bank,NY.GDP.MKTP.CD,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=SM,2026-03-23
SMR,San Marino,2022,NY.GDP.MKTP.CD,PIL (USD correnti),GDP (current USD),1829211863.9476,USD,macroeconomia,True,World Bank,NY.GDP.MKTP.CD,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=SM,2026-03-23
SMR,San Marino,2023,NY.GDP.MKTP.CD,PIL (USD correnti),GDP (current USD),2027527227.831,USD,macroeconomia,True,World Bank,NY.GDP.MKTP.CD,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=SM,2026-03-23
SMR,San Marino,1998,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),7.4656188605108,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,1999,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),9.04936014625228,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2000,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),2.17937971500419,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2001,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),5.57834290401968,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2002,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),0.310800310800303,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2003,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),3.87296669248644,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2004,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),4.5488441461596,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2005,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),2.42510699001426,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2006,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),3.83008356545962,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2007,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),7.10932260228034,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2008,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),-0.500939261114581,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2009,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),-10.3209565764632,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2010,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),-5.47368421052632,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2011,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),-8.3147735708983,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2012,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),-7.04453441295546,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2013,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),-0.78397212543554,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2014,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),-0.702370500438988,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2015,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),2.29150556129265,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2016,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),2.34440586055426,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2017,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),0.258265466328027,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2018,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),1.49390531817373,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2019,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),2.06568514732739,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2020,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),-6.64791081780605,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2021,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),13.8977895076234,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2022,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),7.89844145767604,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,2023,NY.GDP.MKTP.KD.ZG,Crescita del PIL (%),GDP growth (annual %),0.401934896977224,%,macroeconomia,False,World Bank,NY.GDP.MKTP.KD.ZG,https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SM,2026-03-23
SMR,San Marino,1997,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),37852.9810311,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,1998,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),40126.93686908,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,1999,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),41931.7951488407,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2000,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),37600.7077379601,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2001,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),39035.1034290445,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2002,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),41790.8432718184,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2003,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),52529.9093701059,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2004,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),58232.0176184948,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2005,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),59877.8005839737,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2006,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),63270.7780755157,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2007,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),70124.4634385624,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2008,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),75902.1320521765,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2009,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),62428.9943269418,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2010,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),56543.1898204098,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2011,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),55601.3929703047,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2012,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),47945.8991734281,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2013,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),50807.8289138024,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2014,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),51260.4938347125,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2015,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),43146.8240435428,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2016,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),44359.4797662688,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2017,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),45192.0279766943,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2018,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),47950.6880557136,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2019,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),46630.1443120725,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2020,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),44326.9556746411,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2021,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),54176.4798021628,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2022,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),54190.8417700372,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,2023,NY.GDP.PCAP.CD,PIL pro capite (USD),GDP per capita (current USD),59879.7173015651,USD,macroeconomia,True,World Bank,NY.GDP.PCAP.CD,https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SM,2026-03-23
SMR,San Marino,1990,SP.POP.TOTL,Popolazione residente,Resident population,23475.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1991,SP.POP.TOTL,Popolazione residente,Resident population,23797.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1992,SP.POP.TOTL,Popolazione residente,Resident population,24125.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1993,SP.POP.TOTL,Popolazione residente,Resident population,24472.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1994,SP.POP.TOTL,Popolazione residente,Resident population,24823.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1995,SP.POP.TOTL,Popolazione residente,Resident population,25158.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1996,SP.POP.TOTL,Popolazione residente,Resident population,25482.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1997,SP.POP.TOTL,Popolazione residente,Resident population,25800.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1998,SP.POP.TOTL,Popolazione residente,Resident population,26125.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1999,SP.POP.TOTL,Popolazione residente,Resident population,26459.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2000,SP.POP.TOTL,Popolazione residente,Resident population,26799.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2001,SP.POP.TOTL,Popolazione residente,Resident population,27143.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2002,SP.POP.TOTL,Popolazione residente,Resident population,27491.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2003,SP.POP.TOTL,Popolazione residente,Resident population,27843.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2004,SP.POP.TOTL,Popolazione residente,Resident population,29457.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2005,SP.POP.TOTL,Popolazione residente,Resident population,29836.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2006,SP.POP.TOTL,Popolazione residente,Resident population,30184.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2007,SP.POP.TOTL,Popolazione residente,Resident population,31211.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2008,SP.POP.TOTL,Popolazione residente,Resident population,31662.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2009,SP.POP.TOTL,Popolazione residente,Resident population,33066.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2010,SP.POP.TOTL,Popolazione residente,Resident population,33270.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2011,SP.POP.TOTL,Popolazione residente,Resident population,32620.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2012,SP.POP.TOTL,Popolazione residente,Resident population,33469.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2013,SP.POP.TOTL,Popolazione residente,Resident population,33041.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2014,SP.POP.TOTL,Popolazione residente,Resident population,32655.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2015,SP.POP.TOTL,Popolazione residente,Resident population,32897.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2016,SP.POP.TOTL,Popolazione residente,Resident population,33101.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2017,SP.POP.TOTL,Popolazione residente,Resident population,33825.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2018,SP.POP.TOTL,Popolazione residente,Resident population,34522.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2019,SP.POP.TOTL,Popolazione residente,Resident population,34663.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2020,SP.POP.TOTL,Popolazione residente,Resident population,34770.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2021,SP.POP.TOTL,Popolazione residente,Resident population,34252.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2022,SP.POP.TOTL,Popolazione residente,Resident population,33755.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2023,SP.POP.TOTL,Popolazione residente,Resident population,33860.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,2024,SP.POP.TOTL,Popolazione residente,Resident population,33977.0,persone,macroeconomia,False,World Bank,SP.POP.TOTL,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=SM,2026-03-23
SMR,San Marino,1995,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3368000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,1996,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3345000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,1997,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3308000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,1998,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3264000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,1999,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3148000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2000,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3071000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2001,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3036000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2002,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,3102000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2003,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2882000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2004,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2812000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2005,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2107000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2006,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2136000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2007,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2164000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2008,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2112000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2009,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2056000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2010,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,1976000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
SMR,San Marino,2011,ST.INT.ARVL,Arrivi turistici internazionali,International tourist arrivals,2038000.0,arrivi,turismo,False,World Bank,ST.INT.ARVL,https://data.worldbank.org/indicator/ST.INT.ARVL?locations=SM,2026-03-23
